"entrezgene_id","entrezgene_accession"
392843,"IQCA1L"
90864,"SPSB3"
5979,"RET"
26735,"OR1L3"
158135,"TTLL11"
10061,"ABCF2"
51318,"MRPL35"
51642,"MRPL48"
259,"AMBP"
57552,"NCEH1"
55818,"KDM3A"
5521,"PPP2R2B"
90806,"ANGEL2"
113220,"KIF12"
79188,"TMEM43"
4713,"NDUFB7"
64224,"HERPUD2"
23371,"TNS2"
10101,"NUBP2"
2302,"FOXJ1"
1954,"MEGF8"
653166,"OR1D4"
348235,"SKA2"
55600,"ITLN1"
4882,"NPR2"
222194,"RSBN1L"
55771,"PRR11"
55454,"CSGALNACT2"
79718,"TBL1XR1"
9674,"KIAA0040"
51287,"COA4"
8667,"EIF3H"
85025,"TMEM60"
353299,"RGSL1"
399670,"RPL13AP17"
286234,"SPATA31E1"
80227,"PAAF1"
146760,"RTN4RL1"
1305,"COL13A1"
5727,"PTCH1"
1801,"DPH1"
9863,"MAGI2"
3483,"IGFALS"
55122,"AKIRIN2"
3029,"HAGH"
7373,"COL14A1"
81833,"SPACA1"
408263,"FNDC9"
348938,"NIPAL4"
23595,"ORC3"
84518,"CNFN"
3991,"LIPE"
3156,"HMGCR"
284340,"CXCL17"
634,"CEACAM1"
124641,"OVCA2"
149371,"EXOC8"
406921,"MIR132"
406994,"MIR212"
57795,"BRINP2"
3090,"HIC1"
51540,"SCLY"
23293,"SMG6"
140609,"NEK7"
55697,"VAC14"
79605,"PGBD5"
9856,"KIAA0319"
79929,"MAP6D1"
2555,"GABRA2"
116211,"TM4SF19"
339416,"ANKRD45"
127833,"SYT2"
131870,"NUDT16"
339768,"ESPNL"
57116,"ZNF695"
205428,"DIPK2A"
285282,"RABL3"
146279,"TEKT5"
377007,"KLHL30"
63826,"SRR"
123722,"FSD2"
151176,"ERFE"
81688,"C6orf62"
1088,"CEACAM8"
26750,"RPS6KC1"
6917,"TCEA1"
4682,"NUBP1"
51053,"GMNN"
56203,"LMOD3"
3337,"DNAJB1"
80895,"ILKAP"
55720,"TSR1"
6314,"ATXN7"
374407,"DNAJB13"
123720,"WHAMM"
91522,"COL23A1"
57662,"CAMSAP3"
123228,"SENP8"
10606,"PAICS"
79017,"GGCT"
196996,"GRAMD2A"
7352,"UCP3"
5893,"RAD52"
1534,"CYB561"
493812,"HCG11"
10473,"HMGN4"
8330,"H2AC15"
8332,"H2AC16"
3009,"H1-5"
8354,"H3C11"
80230,"RUFY1"
8368,"H4C13"
8356,"H3C12"
1395,"CRHR2"
8336,"H2AC17"
780776,"TVP23A"
8348,"H2BC17"
81697,"OR2B2"
56949,"XAB2"
30834,"POLR1H"
51400,"PPME1"
79740,"ZBBX"
23639,"DNAAF11"
53842,"CLDN22"
9911,"TMCC2"
401124,"DTHD1"
28955,"DEXI"
55502,"HES6"
91949,"COG7"
126006,"PCP2"
6992,"PPP1R11"
148811,"PM20D1"
84688,"C9orf24"
7097,"TLR2"
64089,"SNX16"
56729,"RETN"
255743,"NPNT"
203259,"FAM219A"
8864,"PER2"
126003,"TRAPPC5"
11074,"TRIM31"
23062,"GGA2"
2208,"FCER2"
2617,"GARS1"
1636,"ACE"
3758,"KCNJ1"
55746,"NUP133"
55909,"BIN3"
65268,"WNK2"
135644,"TRIM40"
57804,"POLD4"
10107,"TRIM10"
26146,"TRAF3IP1"
646019,"CBY3"
10162,"LPCAT3"
55076,"TMEM45A"
821,"CANX"
23529,"CLCF1"
89870,"TRIM15"
5499,"PPP1CA"
80164,"PRR36"
57002,"YAE1"
5996,"RGS1"
80131,"LRRC8E"
25890,"ABI3BP"
80736,"SLC44A4"
124454,"EARS2"
5147,"PDE6D"
5898,"RALA"
5609,"MAP2K7"
26166,"RGS22"
4880,"NPPC"
799,"CALCR"
715,"C1R"
129563,"DIS3L2"
27,"ABL2"
29945,"ANAPC4"
4215,"MAP3K3"
56061,"UBFD1"
56751,"BARHL1"
6618,"SNAPC2"
374403,"TBC1D10C"
64794,"DDX31"
404217,"CTXN1"
1388,"ATF6B"
4706,"NDUFAB1"
10469,"TIMM44"
229,"ALDOB"
6199,"RPS6KB2"
84516,"DCTN5"
250,"ALPP"
56928,"SPPL2B"
51531,"TRMO"
5830,"PEX5"
768,"CA9"
63943,"FKBPL"
251,"ALPG"
8972,"MGAM"
60677,"CELF6"
2982,"GUCY1A1"
9374,"PPT2"
1757,"SARDH"
64478,"CSMD1"
5347,"PLK1"
248,"ALPI"
3002,"GZMB"
9427,"ECEL1"
55796,"MBNL3"
284443,"ZNF493"
10620,"ARID3B"
5790,"PTPRCAP"
23224,"SYNE2"
80774,"LIMD2"
57175,"CORO1B"
30835,"CD209"
267002,"PGBD2"
28982,"FLVCR1"
340075,"ARSI"
3837,"KPNB1"
6949,"TCOF1"
11281,"POU6F2"
90861,"JPT2"
646960,"PRSS56"
254428,"SLC41A1"
390212,"GPR152"
29767,"TMOD2"
80194,"TMEM134"
1144,"CHRND"
7879,"RAB7A"
340307,"CTAGE6"
80864,"EGFL8"
55768,"NGLY1"
7399,"USH2A"
26157,"GIMAP2"
25792,"CIZ1"
2746,"GLUD1"
170575,"GIMAP1"
6811,"STX5"
28959,"TMEM176B"
54982,"CLN6"
1146,"CHRNG"
7454,"WAS"
650655,"ABCA17P"
899,"CCNF"
91746,"YTHDC1"
10554,"AGPAT1"
51542,"VPS54"
4796,"TONSL"
541466,"CT45A1"
55365,"TMEM176A"
30009,"TBX21"
80178,"TEDC2"
441521,"CT45A5"
392255,"GDF6"
114881,"OSBPL7"
541565,"C8orf58"
59272,"ACE2"
7275,"TUB"
57162,"PELI1"
2983,"GUCY1B1"
145645,"TERB2"
4943,"TBC1D25"
92960,"PEX11G"
150992,"LINC00309"
388135,"INSYN1"
161829,"EXD1"
23362,"PSD3"
93474,"ZNF670"
7030,"TFE3"
159,"ADSS2"
84915,"FAM222A"
54995,"OXSM"
100137049,"PLA2G4B"
90956,"ADCK2"
6734,"SRPRA"
344561,"GPR148"
10013,"HDAC6"
6048,"RNF5"
406891,"MIRLET7I"
374877,"TEX45"
54816,"ZNF280D"
124995,"MRPL10"
59341,"TRPV4"
10195,"ALG3"
4708,"NDUFB2"
527,"ATP6V0C"
5089,"PBX2"
90506,"LRRC46"
653784,"MZT2A"
140467,"ZNF358"
57192,"MCOLN1"
752014,"CEMP1"
25802,"LMOD1"
63940,"GPSM3"
5170,"PDPK1"
2263,"FGFR2"
90507,"SCRN2"
113457,"TUBA3D"
84320,"ACBD6"
51650,"MRPS33"
28960,"DCPS"
4855,"NOTCH4"
11062,"DUS4L"
50649,"ARHGEF4"
23001,"WDFY3"
3756,"KCNH1"
10908,"PNPLA6"
6208,"RPS14"
3838,"KPNA2"
137392,"CIBAR1"
6484,"ST3GAL4"
1358,"CPA2"
94032,"CAMK2N2"
5175,"PECAM1"
6507,"SLC1A3"
3122,"HLA-DRA"
5708,"PSMD2"
284021,"MILR1"
170954,"PPP1R18"
107987457,"LOC107987457"
51200,"CPA4"
203068,"TUBB"
11232,"POLG2"
390648,"OR4F6"
92196,"DAPL1"
10211,"FLOT1"
2244,"FGB"
10017,"BCL2L10"
1357,"CPA1"
4734,"NEDD4"
57465,"TBC1D24"
137695,"TMEM68"
3631,"INPP4A"
64750,"SMURF2"
317751,"MESTIT1"
4232,"MEST"
79633,"FAT4"
54879,"ST7L"
9665,"MARF1"
389690,"MROH5"
55858,"TMEM165"
1655,"DDX5"
50484,"RRM2B"
8697,"CDC23"
8870,"IER3"
347733,"TUBB2B"
389362,"PSMG4"
1981,"EIF4G1"
2261,"FGFR3"
2676,"GFRA3"
63027,"SLC22A23"
26130,"GAPVD1"
51228,"GLTP"
995,"CDC25C"
653489,"RGPD3"
54820,"NDE1"
89869,"PLCZ1"
23321,"TRIM2"
151393,"RMDN2"
5885,"RAD21"
7280,"TUBB2A"
575,"ADGRB1"
1303,"COL12A1"
56160,"NSMCE3"
321,"APBA2"
10332,"CLEC4M"
5929,"RBBP5"
51307,"FAM53C"
79006,"METRN"
5288,"PIK3C2G"
65990,"ANTKMT"
9581,"PREPL"
9146,"HGS"
51780,"KDM3B"
5207,"PFKFB1"
9213,"XPR1"
10894,"LYVE1"
5725,"PTBP1"
64428,"CIAO3"
5339,"PLEC"
122402,"TDRD9"
9646,"CTR9"
6652,"SORD"
54754,"NUTM2F"
84057,"MND1"
4781,"NFIB"
442904,"MIR335"
63917,"GALNT11"
9928,"KIF14"
1982,"EIF4G2"
113026,"PLCD3"
1833,"EPYC"
50506,"DUOX2"
4060,"LUM"
56271,"BEX4"
1958,"EGR1"
10232,"MSLN"
79777,"ACBD4"
55841,"WWC3"
65250,"CPLANE1"
23127,"COLGALT2"
1634,"DCN"
283638,"CEP170B"
57563,"KLHL8"
220832,"FABP5P3"
405753,"DUOXA2"
10898,"CPSF4"
53905,"DUOX1"
317749,"DHRS4L2"
80003,"PCNX2"
100996648,"TCP11X2"
90293,"KLHL13"
10614,"HEXIM1"
4836,"NMT1"
151313,"FAHD2B"
9551,"ATP5MF"
23291,"FBXW11"
345275,"HSD17B13"
1337,"COX6A1"
1123,"CHN1"
285989,"ZNF789"
51499,"TRIAP1"
2623,"GATA1"
283459,"GATC"
51170,"HSD17B11"
6687,"SPG7"
57125,"PLXDC1"
3567,"IL5"
8683,"SRSF9"
149111,"CNIH3"
58486,"ZBED5"
84124,"ZNF394"
8655,"DYNLL1"
5458,"POU4F2"
10827,"FAM114A2"
221786,"FAM200A"
8665,"EIF3F"
1259,"CNGA1"
79027,"ZNF655"
10806,"SDCCAG8"
8473,"OGT"
2972,"BRF1"
84274,"COQ5"
152559,"PAQR3"
3739,"KCNA4"
27330,"RPS6KA6"
55754,"TMEM30A"
2488,"FSHB"
83707,"TRPT1"
23528,"ZNF281"
51367,"POP5"
201973,"PRIMPOL"
1902,"LPAR1"
84944,"MAEL"
23521,"RPL13A"
85478,"CCDC65"
782,"CACNB1"
79987,"SVEP1"
84529,"CDIN1"
5163,"PDK1"
30011,"SH3KBP1"
51303,"FKBP11"
100289187,"TMEM225B"
222663,"SCUBE3"
79682,"CENPU"
143888,"POGLUT3"
221785,"ZSCAN25"
4238,"MFAP3"
7629,"ZNF76"
84628,"NTNG2"
163050,"ZNF564"
7480,"WNT10B"
29989,"OBP2B"
1577,"CYP3A5"
3659,"IRF1"
572,"BAD"
57474,"ZNF490"
4593,"MUSK"
163049,"ZNF791"
23109,"DDN"
2101,"ESRRA"
121268,"RHEBL1"
2180,"ACSL1"
4125,"MAN2B1"
51742,"ARID4B"
50846,"DHH"
6344,"SCTR"
123346,"HIGD2B"
10376,"TUBA1B"
585,"BBS4"
5467,"PPARD"
342667,"STAC2"
2219,"FCN1"
54657,"UGT1A4"
51148,"CERCAM"
1075,"CTSC"
1551,"CYP3A7"
9121,"SLC16A5"
377,"ARF3"
22795,"NID2"
349149,"GJC3"
26047,"CNTNAP2"
4736,"RPL10A"
30061,"SLC40A1"
113829,"SLC35A4"
7005,"TEAD3"
153743,"PPP1R2B"
6444,"SGCD"
79637,"ARMC7"
50813,"COPS7A"
30833,"NT5C"
1850,"DUSP8"
84292,"WDR83"
85446,"ZFHX2"
387264,"KRTAP5-1"
440021,"KRTAP5-2"
387266,"KRTAP5-3"
23178,"PASK"
158471,"PRUNE2"
100132464,"FAM99B"
440023,"KRTAP5-6"
7287,"TULP1"
27292,"DIMT1"
402778,"IFITM10"
84502,"JPH4"
51155,"JPT1"
83440,"ADPGK"
440193,"CCDC88C"
1509,"CTSD"
774,"CACNA1B"
53346,"TM6SF1"
51398,"WDR83OS"
222183,"SRRM3"
80851,"SH3BP5L"
84261,"FBXW9"
7482,"WNT2B"
7532,"YWHAG"
136853,"SSC4D"
79002,"TRIR"
51292,"GMPR2"
7784,"ZP3"
54790,"TET2"
439,"GET3"
6613,"SUMO2"
83861,"RSPH3"
64710,"NUCKS1"
117289,"TAGAP"
54831,"BEST2"
23233,"EXOC6B"
65217,"PCDH15"
50810,"HDGFL3"
84553,"FAXC"
84451,"MAP3K21"
79902,"NUP85"
59067,"IL21"
3315,"HSPB1"
51805,"COQ3"
3726,"JUNB"
7001,"PRDX2"
646,"BNC1"
25957,"PNISR"
729920,"CRPPA"
199920,"FYB2"
84641,"MFSD14B"
23005,"MAPKBP1"
166379,"BBS12"
10535,"RNASEH2A"
27240,"SIT1"
7469,"NELFA"
65003,"MRPL11"
10440,"TIMM17A"
85015,"USP45"
1946,"EFNA5"
25928,"SOSTDC1"
971,"CD72"
8317,"CDC7"
133619,"PRRC1"
55654,"TMEM127"
29911,"HOOK2"
246330,"PELI3"
84289,"ING5"
60,"ACTB"
339983,"NAT8L"
4915,"NTRK2"
7468,"NSD2"
4854,"NOTCH3"
3902,"LAG3"
23163,"GGA3"
9293,"GPR52"
64754,"SMYD3"
1022,"CDK7"
920,"CD4"
582,"BBS1"
151531,"UPP2"
5077,"PAX3"
27132,"CPNE7"
6624,"FSCN1"
92799,"SHKBP1"
27252,"KLHL20"
6604,"SMARCD3"
360,"AQP3"
892,"CCNC"
3175,"ONECUT1"
8558,"CDK10"
27239,"GPR162"
84284,"NTPCR"
5047,"PAEP"
80208,"SPG11"
8934,"RAB29"
202243,"CCDC125"
131408,"FAM131A"
285190,"RGPD4"
10536,"P3H3"
29881,"NPC1L1"
102157402,"AK6"
360203,"GLT6D1"
392399,"LCN9"
7186,"TRAF2"
51133,"KCTD3"
3357,"HTR2B"
5884,"RAD17"
93010,"B3GNT7"
654321,"SNORA75"
6082,"SNORD20"
25826,"SNORD82"
1181,"CLCN2"
51081,"MRPS7"
10316,"NMUR1"
57140,"RNPEPL1"
389813,"AJM1"
6418,"SET"
8425,"LTBP4"
4168,"MCF2"
60386,"SLC25A19"
254359,"ZDHHC24"
2784,"GNB3"
80149,"ZC3H12A"
114991,"ZNF618"
89,"ACTN3"
124044,"SPATA2L"
55733,"HHAT"
9988,"DMTF1"
79937,"CNTNAP3"
11132,"CAPN10"
9605,"VPS9D1"
8615,"USO1"
100128881,"VPS9D1-AS1"
5119,"CHMP1A"
10233,"LRRC23"
51744,"CD244"
6688,"SPI1"
286204,"CRB2"
2885,"GRB2"
91252,"SLC39A13"
9355,"LHX2"
1489,"CTF1"
9940,"DLEC1"
255762,"PDZD9"
5470,"PPEF2"
84726,"PRRC2B"
9100,"USP10"
64149,"C17orf75"
23029,"RBM34"
653437,"AQP12B"
5913,"RAPSN"
189,"AGXT"
2026,"ENO2"
27163,"NAAA"
3775,"KCNK1"
64403,"CDH24"
6873,"TAF2"
9914,"ATP2C2"
9253,"NUMBL"
81704,"DOCK8"
4722,"NDUFS3"
79919,"MAB21L4"
83872,"HMCN1"
51562,"MBIP"
6143,"RPL19"
10296,"MAEA"
153562,"MARVELD2"
441525,"SPANXN4"
139604,"MAGEB16"
169966,"TENT5D"
80326,"WNT10A"
30,"ACAA1"
114971,"PTPMT1"
30014,"SPANXA1"
8941,"CDK5R2"
728343,"NXF2B"
54738,"FEV"
55709,"KBTBD4"
1822,"ATN1"
1412,"CRYBA2"
79934,"COQ8B"
9481,"SLC25A27"
102723547,"CSAG2"
4287,"ATXN3"
8225,"GTPBP6"
728340,"GTF2H2C"
5430,"POLR2A"
1527,"TEX28"
399888,"FAM180B"
221400,"TDRD6"
114900,"C1QTNF4"
494119,"SPANXN2"
255101,"CFAP65"
113246,"C12orf57"
7941,"PLA2G7"
23788,"MTCH2"
5132,"PDC"
79917,"MAGIX"
10514,"MYBBP1A"
5777,"PTPN6"
3654,"IRAK1"
221395,"ADGRF5"
25796,"PGLS"
123775,"C16orf46"
57654,"UVSSA"
23360,"FNBP4"
90580,"TIMM29"
7752,"ZNF200"
166,"TLE5"
407034,"MIR30E"
7936,"NELFE"
3549,"IHH"
283209,"PGM2L1"
151295,"SLC23A3"
124975,"GGT6"
55284,"UBE2W"
342527,"SMTNL2"
100287896,"LOC100287896"
10008,"KCNE3"
55692,"LUC7L"
190,"NR0B1"
55787,"TXLNG"
10342,"TFG"
246,"ALOX15"
55450,"CAMK2N1"
79594,"MUL1"
407052,"MIR95"
94031,"HTRA3"
978,"CDA"
8722,"CTSF"
27013,"CNPPD1"
65018,"PINK1"
84063,"KIRREL2"
10558,"SPTLC1"
100506658,"OCLN"
5931,"RBBP7"
27043,"PELP1"
79577,"CDC73"
406985,"MIR200C"
406933,"MIR141"
7167,"TPI1"
24146,"CLDN15"
84448,"ABLIM2"
28965,"SLC27A6"
79137,"RETREG2"
8707,"B3GALT2"
6921,"ELOC"
5301,"PIN1P1"
9185,"REPS2"
55631,"LRRC40"
409,"ARRB2"
51015,"ISOC1"
114960,"TSGA13"
6311,"ATXN2"
130617,"ZFAND2B"
81573,"ANKRD13C"
11064,"CNTRL"
7627,"ZNF75A"
51191,"HERC5"
54968,"TMEM70"
1491,"CTH"
90441,"ZNF622"
1797,"DXO"
23214,"XPO6"
23660,"ZKSCAN5"
159091,"PABIR3"
23643,"LY96"
8507,"ENC1"
333,"APLP1"
1870,"E2F2"
85027,"SMIM3"
286187,"PPP1R42"
4124,"MAN2A1"
3399,"ID3"
84992,"PIGY"
6135,"RPL11"
2891,"GRIA2"
222865,"TMEM130"
284,"ANGPT1"
56180,"MOSPD1"
5789,"PTPRD"
57095,"PITHD1"
721,"C4B"
90843,"TCEAL8"
11313,"LYPLA2"
10058,"ABCB6"
340543,"TCEAL5"
8614,"STC2"
84707,"BEX2"
7755,"ZNF205"
349667,"RTN4RL2"
20,"ABCA2"
389289,"ANXA2R"
10307,"APBB3"
393,"ARHGAP4"
8501,"SLC43A1"
389677,"RBM12B"
2582,"GALE"
400569,"MED11"
197257,"LDHD"
7553,"ZNF7"
58191,"CXCL16"
26,"AOC1"
84807,"NFKBID"
84256,"FLYWCH1"
79065,"ATG9A"
57599,"WDR48"
26519,"TIMM10"
9246,"UBE2L6"
10870,"HCST"
80765,"STARD5"
9032,"TM4SF5"
25870,"SUMF2"
29117,"BRD7"
7305,"TYROBP"
29119,"CTNNA3"
339967,"TMPRSS11A"
388323,"GLTPD2"
5694,"PSMB6"
51075,"TMX2"
6997,"TDGF1"
29942,"PURG"
5338,"PLD2"
325,"APCS"
51313,"GASK1B"
1401,"CRP"
389658,"ALKAL1"
219,"ALDH1B1"
56521,"DNAJC12"
9046,"DOK2"
407018,"MIR27A"
407010,"MIR23A"
5989,"RFX1"
54935,"DUSP23"
259173,"ALS2CL"
283971,"CLEC18C"
51335,"NGRN"
343413,"FCRL6"
23411,"SIRT1"
132864,"CPEB2"
1589,"CYP21A2"
55667,"DENND4C"
23039,"XPO7"
117579,"RLN3"
9466,"IL27RA"
710,"SERPING1"
56833,"SLAMF8"
8260,"NAA10"
54788,"DNAJB12"
342979,"PALM3"
391123,"VSIG8"
2184,"FAH"
25790,"CFAP45"
51207,"DUSP13"
90378,"SAMD1"
55723,"ASF1B"
50488,"MINK1"
55139,"ANKZF1"
5976,"UPF1"
79930,"DOK3"
6327,"SCN2B"
6194,"RPS6"
8334,"H2AC6"
54476,"RNF216"
284677,"SNHG28"
8351,"H3C4"
10553,"HTATIP2"
3013,"H2AC7"
3007,"H1-3"
8361,"H4C6"
8369,"H4C7"
8968,"H3C7"
8346,"H2BC10"
259236,"TMIE"
651,"BMP3"
11118,"BTN3A2"
448831,"FRG2"
340485,"ACER2"
29122,"PRSS50"
6137,"RPL13"
84933,"C8orf76"
6228,"RPS23"
476,"ATP1A1"
100287362,"PRSS46P"
6103,"RPGR"
114815,"SORCS1"
25769,"SLC24A2"
152503,"SH3D19"
339906,"PRSS42P"
55500,"ETNK1"
23366,"KIAA0895"
4634,"MYL3"
117245,"PLAAT5"
167227,"DCP2"
11244,"ZHX1"
2657,"GDF1"
85407,"NKD1"
84985,"FAM83A"
1854,"DUT"
55291,"PPP6R3"
11316,"COPE"
5745,"PTH1R"
79176,"FBXL15"
79411,"GLB1L"
57507,"ZNF608"
4673,"NAP1L1"
10385,"BTN2A2"
387694,"SH2D4B"
9678,"PHF14"
360023,"ZBTB41"
57509,"MTUS1"
9289,"ADGRG1"
1945,"EFNA4"
102724488,"LOC102724488"
729092,"AGAP5"
1944,"EFNA3"
7265,"TTC1"
1942,"EFNA1"
10660,"LBX1"
100133093,"FAM25G"
3361,"HTR5A"
118611,"C10orf90"
2315,"MLANA"
55974,"SLC50A1"
95681,"CEP41"
54940,"OCIAD1"
2200,"FBN1"
171019,"ADAMTS19"
8576,"STK16"
1145,"CHRNE"
5033,"P4HA1"
79956,"ERMP1"
11119,"BTN3A1"
54555,"DDX49"
4669,"NAGLU"
10769,"PLK2"
4204,"MECP2"
3292,"HSD17B1"
23218,"NBEAL2"
80347,"COASY"
200185,"KRTCAP2"
8038,"ADAM12"
10384,"BTN3A3"
1936,"EEF1D"
7059,"THBS3"
5798,"PTPRN"
79868,"ALG13"
29893,"PSMC3IP"
9454,"HOMER3"
54826,"GIN1"
64864,"RFX7"
3912,"LAMB1"
3590,"IL11RA"
10087,"CERT1"
25842,"ASF1A"
254394,"MCM9"
93,"ACVR2B"
22909,"FAN1"
23307,"FKBP15"
162427,"RETREG3"
7040,"TGFB1"
2045,"EPHA7"
5589,"PRKCSH"
118813,"ZFYVE27"
2629,"GBA"
51193,"ZNF639"
27175,"TUBG2"
79990,"PLEKHH3"
54494,"C11orf71"
55669,"MFN1"
10179,"RBM7"
389075,"RESP18"
54893,"MTMR10"
25821,"MTO1"
7083,"TK1"
84417,"ECRG4"
143098,"MPP7"
10067,"SCAMP3"
91978,"TPGS1"
80010,"RMI1"
997,"CDC34"
364,"AQP7"
406,"ARNTL"
80146,"UXS1"
100131816,"UBE2DNL"
332,"BIRC5"
3004,"GZMM"
1196,"CLK2"
10580,"SORBS1"
4308,"TRPM1"
148252,"DIRAS1"
29985,"SLC39A3"
6449,"SGTA"
57657,"HCN3"
59345,"GNB4"
65083,"NOL6"
55752,"SEPTIN11"
5313,"PKLR"
124751,"KRBA2"
284119,"CAVIN1"
57103,"TIGAR"
6774,"STAT3"
8074,"FGF23"
23404,"EXOSC2"
1379,"CR1L"
894,"CCND2"
91409,"CCDC74B"
947,"CD34"
10220,"GDF11"
11107,"PRDM5"
84324,"SARNP"
7064,"THOP1"
5226,"PGD"
65999,"LRRC61"
86,"ACTL6A"
80097,"MZT2B"
727800,"RNF208"
5919,"RARRES2"
6621,"SNAPC4"
29095,"ORMDL2"
112714,"TUBA3E"
100526739,"CENPS-CORT"
4327,"MMP19"
406978,"MIR199B"
8013,"NR4A3"
54510,"PCDH18"
285193,"DUSP28"
51426,"POLK"
378708,"CENPS"
222487,"ADGRG3"
84661,"DPY30"
23705,"CADM1"
1676,"DFFA"
55014,"STX17"
115196,"ZNF554"
55676,"SLC30A6"
116966,"WDR17"
23165,"NUP205"
148254,"ZNF555"
54900,"LAX1"
1606,"DGKA"
84229,"DRC7"
80032,"ZNF556"
6635,"SNRPE"
9817,"KEAP1"
27293,"SMPDL3B"
57129,"MRPL47"
6328,"SCN3A"
55755,"CDK5RAP2"
84971,"ATG4D"
116039,"OSR2"
3073,"HEXA"
55113,"XKR8"
131578,"LRRC15"
375061,"FAM89A"
57805,"CCAR2"
55341,"LSG1"
9908,"G3BP2"
128061,"C1orf131"
10300,"KATNB1"
796,"CALCA"
131583,"FAM43A"
8553,"BHLHE40"
65095,"KRI1"
114034,"TOE1"
9805,"SCRN1"
10420,"TESK2"
1767,"DNAH5"
55207,"ARL8B"
93380,"MMGT1"
126661,"CCDC163"
55906,"ZC4H2"
7351,"UCP2"
9695,"EDEM1"
1540,"CYLD"
55033,"FKBP14"
1756,"DMD"
25974,"MMACHC"
165,"AEBP1"
285331,"CCDC66"
1032,"CDKN2D"
148823,"GCSAML"
10053,"AP1M2"
5108,"PCM1"
8500,"PPFIA1"
1161,"ERCC8"
4835,"NQO2"
58498,"MYL7"
130888,"FBXO36"
51176,"LEF1"
57153,"SLC44A2"
151473,"SLC16A14"
155382,"VPS37D"
221336,"BEND6"
57121,"LPAR5"
84277,"DNAJC30"
84519,"ACRBP"
114049,"BUD23"
57691,"KIAA1586"
80704,"SLC19A3"
11280,"SCN11A"
116113,"FOXP4"
1131,"CHRM3"
284611,"FAM102B"
6364,"CCL20"
7741,"ZSCAN26"
164781,"DAW1"
51147,"ING4"
345930,"ECT2L"
81890,"QTRT1"
374655,"ZNF710"
113802,"HENMT1"
658,"BMPR1B"
3418,"IDH2"
2736,"GLI2"
9607,"CARTPT"
64400,"AKTIP"
406976,"MIR199A1"
11018,"TMED1"
94120,"SYTL3"
81551,"STMN4"
3295,"HSD17B4"
255809,"C19orf38"
64110,"MAGEF1"
342132,"ZNF774"
7058,"THBS2"
6804,"STX1A"
11262,"SP140"
55119,"PRPF38B"
8826,"IQGAP1"
23355,"VPS8"
55422,"ZNF331"
84501,"SPIRE2"
9364,"RAB28"
25758,"KIAA1549L"
6814,"STXBP3"
5763,"PTMS"
10246,"SLC17A2"
399979,"SNX19"
121214,"SDR9C7"
11318,"GPR182"
22980,"TCF25"
23415,"KCNH4"
9880,"ZBTB39"
5375,"PMP2"
6866,"TAC3"
1365,"CLDN3"
57713,"SFMBT2"
155368,"METTL27"
56900,"TMEM167B"
2167,"FABP4"
135886,"TMEM270"
677766,"SCARNA2"
3060,"HCRT"
6999,"TDO2"
84514,"GHDC"
55131,"RBM28"
7818,"DAP3"
441161,"OOEP"
100507203,"SMLR1"
10930,"APOBEC2"
100507436,"MICA"
3612,"IMPA1"
1519,"CTSO"
23201,"FAM168A"
30849,"PIK3R4"
7756,"ZNF207"
8899,"PRPF4B"
338599,"DUSP29"
79071,"ELOVL6"
120227,"CYP2R1"
56624,"ASAH2"
6692,"SPINT1"
3614,"IMPDH1"
57010,"CABP4"
132720,"FAM241A"
9076,"CLDN1"
4640,"MYO1A"
55435,"AP1AR"
4684,"NCAM1"
222826,"FAM217A"
23175,"LPIN1"
10686,"CLDN16"
3185,"HNRNPF"
404220,"C6orf201"
1198,"CLK3"
23208,"SYT11"
92610,"TIFA"
8187,"ZNF239"
6016,"RIT1"
4157,"MC1R"
10227,"MFSD10"
10455,"ECI2"
220992,"ZNF485"
2622,"GAS8"
7580,"ZNF32"
27032,"ATP2C1"
22889,"KHDC4"
2931,"GSK3A"
54619,"CCNJ"
146802,"SLC47A2"
23306,"NEMP1"
5551,"PRF1"
8602,"NOP14"
4665,"NAB2"
79752,"ZFAND1"
6746,"SSR2"
79007,"DBNDD1"
5092,"PCBD1"
6778,"STAT6"
64763,"ZNF574"
219793,"TBATA"
162989,"DEDD2"
100038246,"TLX1NB"
3195,"TLX1"
6559,"SLC12A3"
2868,"GRK4"
2696,"GIPR"
23277,"CLUH"
119395,"CALHM3"
8635,"RNASET2"
26095,"PTPN20"
646892,"SH2D7"
7423,"VEGFB"
56893,"UBQLN4"
54463,"RETREG1"
55466,"DNAJA4"
130162,"CLHC1"
29923,"HILPDA"
54860,"MS4A12"
57111,"RAB25"
57062,"DDX24"
55798,"METTL2B"
100527963,"PMF1-BGLAP"
503497,"MS4A13"
4528,"MTIF2"
693227,"MIR642A"
3842,"TNPO1"
632,"BGLAP"
54814,"QPCTL"
54784,"ALKBH4"
51338,"MS4A4A"
23381,"SMG5"
222229,"LRWD1"
23403,"FBXO46"
9709,"HERPUD1"
10501,"SEMA6B"
57409,"MIF4GD"
5583,"PRKCH"
92421,"CHMP4C"
57621,"ZBTB2"
55005,"RMND1"
51316,"PLAC8"
84296,"GINS4"
84283,"TMEM79"
4319,"MMP10"
7675,"ZNF121"
79624,"ARMT1"
374899,"ZNF829"
7203,"CCT3"
27235,"COQ2"
2064,"ERBB2"
80129,"CCDC170"
137964,"GPAT4"
23102,"TBC1D2B"
25959,"KANK2"
10524,"KAT5"
8364,"H4C3"
10855,"HPSE"
23428,"SLC7A8"
222546,"RFX6"
441476,"STPG3"
